size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 0.01
0.02, 49.23, 48.45, 38.34, 39.82, 73.40, 42.76, 0.03
0.03, 49.23, 48.45, 38.34, 39.82, 73.40, 42.76, 0.03
0.04, 49.23, 49.06, 68.62, 69.43, 76.19, 57.17, 0.05
0.05, 49.23, 48.45, 38.34, 39.82, 73.40, 42.76, 0.06
0.06, 49.23, 48.45, 38.34, 39.82, 73.40, 42.76, 0.07
0.07, 49.23, 48.45, 38.34, 39.82, 73.40, 42.76, 0.09
0.08, 49.23, 48.45, 38.34, 39.82, 73.40, 42.76, 0.11
0.09, 49.23, 48.49, 55.62, 57.11, 72.32, 51.76, 0.12
0.1, 49.23, 48.49, 55.62, 57.11, 72.32, 51.76, 0.16
0.2, 49.23, 49.06, 68.62, 69.43, 76.19, 57.17, 0.64
0.3, 49.23, 48.71, 42.45, 43.71, 72.27, 45.32, 1.67
0.4, 49.23, 48.71, 42.45, 43.71, 72.27, 45.32, 2.95
0.5, 49.23, 48.71, 42.45, 43.71, 72.27, 45.32, 4.95
0.6, 49.23, 48.71, 42.45, 43.71, 72.27, 45.32, 6.11
0.7, 49.23, 48.68, 59.73, 61.00, 73.09, 53.59, 7.76
0.8, 49.23, 48.71, 42.45, 43.71, 72.27, 45.32, 10.00
0.9, 49.23, 48.71, 42.45, 43.71, 72.27, 45.32, 11.71
1, 49.23, 49.19, 72.73, 73.37, 78.28, 58.64, 14.28
5, 49.23, 48.99, 70.37, 71.20, 77.12, 57.72, 59.11
10, 49.23, 48.44, 34.92, 36.35, 74.54, 40.54, 93.19
15, 49.23, 47.94, 31.59, 33.40, 76.13, 38.03, 128.63
20, 49.23, 48.32, 31.94, 33.42, 75.82, 38.41, 150.98
25, 49.23, 47.77, 30.59, 32.51, 76.65, 37.25, 176.63
30, 49.23, 47.83, 30.32, 32.19, 76.75, 37.07, 199.32
35, 49.23, 47.89, 30.29, 32.10, 76.75, 37.06, 225.39
40, 49.23, 48.31, 29.72, 31.15, 76.87, 36.76, 243.65
45, 49.23, 48.07, 29.71, 31.34, 76.96, 36.68, 258.75
50, 49.23, 47.92, 26.70, 28.36, 78.59, 34.25, 270.84
55, 49.23, 48.23, 28.93, 30.41, 77.30, 36.12, 277.82
60, 49.23, 48.01, 26.84, 28.44, 78.49, 34.39, 280.28
65, 49.23, 48.18, 28.96, 30.48, 77.31, 36.13, 282.09
70, 49.23, 48.06, 26.57, 28.11, 78.63, 34.17, 285.34
75, 49.23, 48.02, 26.70, 28.28, 78.56, 34.27, 286.46
80, 49.23, 48.11, 28.68, 30.25, 77.47, 35.89, 287.28
85, 49.23, 48.11, 28.68, 30.25, 77.47, 35.89, 286.77
90, 49.23, 48.11, 28.68, 30.25, 77.47, 35.89, 287.13
95, 49.23, 48.11, 28.68, 30.25, 77.47, 35.89, 286.58
100, 49.23, 48.11, 28.68, 30.25, 77.47, 35.89, 286.95
