size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 52.90, 52.90, 100.00, 100.00, 100.00, 69.15, 0.00
0.02, 53.02, 0.00, 0.00, 0.00, 100.00, 0.00, 0.00
0.03, 49.50, 49.24, 87.70, 88.03, 88.88, 63.03, 0.00
0.04, 49.50, 49.24, 87.70, 88.03, 88.88, 63.03, 0.00
0.05, 49.50, 49.37, 37.66, 38.25, 73.14, 42.68, 0.00
0.06, 49.50, 49.24, 87.70, 88.03, 88.88, 63.03, 0.00
0.07, 49.50, 49.50, 100.00, 100.00, 100.00, 66.18, 0.00
0.08, 49.50, 49.50, 100.00, 100.00, 100.00, 66.18, 0.00
0.09, 49.50, 49.50, 100.00, 100.00, 100.00, 66.18, 0.00
0.1, 49.50, 49.50, 100.00, 100.00, 100.00, 66.18, 0.00
0.2, 49.50, 49.83, 85.40, 85.48, 86.72, 62.89, 0.00
0.3, 49.50, 49.62, 68.59, 68.92, 75.74, 57.53, 0.00
0.4, 49.50, 49.50, 100.00, 100.00, 100.00, 66.18, 0.00
0.5, 49.50, 49.49, 65.90, 66.35, 74.60, 56.48, 0.01
0.6, 49.50, 49.75, 47.74, 47.99, 70.95, 48.68, 0.01
0.7, 49.50, 49.50, 100.00, 100.00, 100.00, 66.18, 0.01
0.8, 49.50, 49.50, 100.00, 100.00, 100.00, 66.18, 0.01
0.9, 49.50, 49.04, 56.29, 57.24, 72.02, 52.37, 0.01
1, 49.50, 49.93, 64.46, 64.53, 73.67, 56.22, 0.01
5, 49.50, 49.62, 62.34, 62.70, 73.14, 55.21, 0.05
10, 49.50, 48.99, 32.76, 33.65, 75.19, 39.22, 0.11
15, 49.50, 49.62, 62.34, 62.70, 73.14, 55.21, 0.16
20, 49.50, 48.45, 40.54, 42.04, 72.82, 44.09, 0.22
25, 49.50, 48.48, 42.94, 44.43, 72.32, 45.49, 0.29
30, 49.50, 0.00, 0.00, 0.00, 100.00, 0.00, 0.34
35, 49.50, 49.76, 50.34, 50.57, 70.88, 50.00, 0.41
40, 49.50, 47.99, 28.63, 30.30, 77.54, 35.81, 0.47
45, 49.50, 49.14, 49.47, 50.33, 71.32, 49.26, 0.59
50, 49.50, 50.00, 13.06, 13.06, 87.91, 20.68, 0.68
55, 49.50, 49.34, 35.83, 36.44, 73.79, 41.46, 0.76
60, 49.50, 49.93, 36.50, 36.56, 73.27, 42.13, 0.84
65, 49.50, 49.93, 36.50, 36.56, 73.27, 42.13, 0.92
70, 49.50, 49.93, 36.50, 36.56, 73.27, 42.13, 1.02
75, 49.50, 49.93, 36.50, 36.56, 73.27, 42.13, 1.10
80, 49.50, 49.34, 35.83, 36.44, 73.79, 41.46, 1.19
85, 49.50, 49.34, 35.83, 36.44, 73.79, 41.46, 1.30
90, 49.50, 49.34, 35.83, 36.44, 73.79, 41.46, 1.42
95, 49.50, 49.34, 35.83, 36.44, 73.79, 41.46, 1.51
100, 49.50, 49.34, 35.83, 36.44, 73.79, 41.46, 1.58
