size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 51.85, 51.85, 100.00, 100.00, 100.00, 68.24, 0.00
0.02, 51.33, 51.33, 100.00, 100.00, 100.00, 67.80, 0.00
0.03, 51.33, 51.33, 100.00, 100.00, 100.00, 67.80, 0.00
0.04, 50.49, 52.11, 35.03, 33.14, 72.93, 41.85, 0.00
0.05, 50.49, 49.78, 35.21, 35.41, 73.84, 41.20, 0.00
0.06, 50.49, 51.85, 21.15, 19.95, 81.33, 30.01, 0.00
0.07, 50.49, 53.48, 19.78, 17.66, 82.14, 28.84, 0.00
0.08, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.00
0.09, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.00
0.1, 50.49, 49.68, 52.11, 52.42, 71.01, 50.82, 0.00
0.2, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.00
0.3, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.01
0.4, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.01
0.5, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.01
0.6, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.01
0.7, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.02
0.8, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.02
0.9, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.02
1, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.02
5, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.12
10, 50.49, 51.18, 75.03, 74.14, 78.23, 60.80, 0.24
15, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.37
20, 50.49, 50.36, 55.43, 55.07, 70.85, 52.73, 0.50
25, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.65
30, 50.49, 50.91, 53.53, 52.62, 70.21, 52.13, 0.83
35, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 1.07
40, 50.49, 51.06, 73.44, 72.60, 77.31, 60.19, 1.34
45, 50.49, 50.47, 99.91, 99.91, 99.91, 67.02, 1.54
50, 50.49, 52.04, 53.17, 51.13, 69.34, 52.55, 1.84
55, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 2.09
60, 50.49, 52.04, 53.17, 51.13, 69.34, 52.55, 2.53
65, 50.49, 50.56, 95.70, 95.60, 95.70, 66.12, 3.01
70, 50.49, 52.04, 53.17, 51.13, 69.34, 52.55, 3.43
75, 50.49, 50.43, 99.25, 99.23, 99.24, 66.83, 3.63
80, 50.49, 52.04, 53.17, 51.13, 69.34, 52.55, 3.55
85, 50.49, 51.06, 72.51, 71.65, 76.74, 59.87, 3.84
90, 50.49, 51.97, 53.30, 51.34, 69.40, 52.58, 3.95
95, 50.49, 50.51, 99.65, 99.64, 99.64, 66.99, 4.21
100, 50.49, 51.93, 53.61, 51.69, 69.45, 52.71, 4.49
