size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 0.28
0.02, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 0.24
0.03, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 0.24
0.04, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 0.28
0.05, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 0.24
0.06, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 0.24
0.07, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 0.24
0.08, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 0.24
0.09, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 0.27
0.1, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 0.24
0.2, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 0.28
0.3, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 0.24
0.4, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 0.25
0.5, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 0.25
0.6, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 0.25
0.7, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 0.25
0.8, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 0.25
0.9, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 0.25
1, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 0.25
5, 49.02, 48.78, 72.18, 73.42, 78.52, 58.17, 1.26
10, 49.55, 48.81, 51.65, 52.50, 71.37, 50.14, 4.19
15, 50.36, 49.34, 32.78, 32.61, 74.71, 39.34, 5.84
20, 49.55, 47.33, 22.37, 24.13, 81.29, 30.34, 8.02
25, 49.93, 48.48, 28.02, 28.84, 77.55, 35.47, 9.99
30, 50.12, 48.42, 20.91, 21.58, 81.98, 29.17, 11.50
35, 50.60, 49.79, 45.23, 44.20, 70.38, 47.35, 13.43
40, 50.02, 48.83, 32.49, 32.99, 75.14, 38.97, 15.40
45, 49.98, 49.20, 50.78, 50.80, 70.74, 49.93, 14.68
50, 48.97, 46.30, 23.15, 26.01, 81.13, 30.82, 18.01
55, 49.21, 47.73, 33.75, 35.82, 75.31, 39.50, 19.78
60, 49.59, 48.85, 51.75, 52.50, 71.30, 50.21, 21.05
65, 50.36, 49.54, 47.47, 46.84, 70.38, 48.43, 21.73
70, 48.35, 46.62, 34.24, 37.98, 75.94, 39.44, 23.99
75, 49.78, 48.90, 45.43, 45.99, 71.37, 47.05, 24.16
80, 49.59, 48.63, 43.29, 44.30, 71.96, 45.76, 25.43
85, 49.93, 49.21, 54.47, 54.48, 70.99, 51.66, 26.57
90, 49.74, 48.70, 40.18, 41.00, 72.53, 43.98, 27.79
95, 50.36, 49.46, 40.47, 40.06, 71.75, 44.47, 29.39
100, 50.17, 49.11, 35.02, 35.16, 73.88, 40.84, 30.72
