size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 48.47, 48.47, 100.00, 100.00, 100.00, 65.25, 0.00
0.02, 49.20, 49.20, 100.00, 100.00, 100.00, 65.91, 0.00
0.03, 48.63, 48.63, 100.00, 100.00, 100.00, 65.39, 0.00
0.04, 48.63, 48.63, 100.00, 100.00, 100.00, 65.39, 0.00
0.05, 48.85, 48.85, 100.00, 100.00, 100.00, 65.59, 0.00
0.06, 48.45, 48.45, 100.00, 100.00, 100.00, 65.23, 0.00
0.07, 48.13, 48.13, 100.00, 100.00, 100.00, 64.94, 0.00
0.08, 48.13, 48.13, 100.00, 100.00, 100.00, 64.94, 0.00
0.09, 48.13, 48.13, 100.00, 100.00, 100.00, 64.94, 0.00
0.1, 48.13, 48.13, 100.00, 100.00, 100.00, 64.94, 0.00
0.2, 48.39, 49.21, 87.44, 87.78, 88.68, 62.93, 0.00
0.3, 48.39, 48.44, 88.31, 88.94, 89.70, 62.51, 0.00
0.4, 48.39, 48.62, 97.29, 97.44, 97.47, 64.80, 0.00
0.5, 48.39, 49.39, 54.78, 55.39, 71.50, 51.90, 0.01
0.6, 48.39, 49.01, 60.10, 61.04, 72.92, 53.94, 0.01
0.7, 48.39, 48.63, 92.56, 92.93, 93.23, 63.72, 0.01
0.8, 48.39, 48.88, 75.85, 76.66, 80.37, 59.40, 0.01
0.9, 48.39, 49.00, 80.87, 81.48, 83.69, 60.98, 0.01
1, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 0.01
5, 48.39, 48.66, 85.80, 86.44, 87.60, 62.05, 0.05
10, 48.39, 48.90, 36.43, 37.45, 73.79, 41.70, 0.10
15, 48.39, 48.82, 40.00, 41.14, 72.75, 43.92, 0.17
20, 48.39, 48.39, 40.68, 42.24, 72.82, 44.15, 0.22
25, 48.39, 48.59, 34.88, 36.17, 74.49, 40.56, 0.28
30, 48.39, 46.72, 5.51, 6.23, 94.70, 9.83, 0.36
35, 48.39, 44.96, 18.55, 21.80, 84.32, 26.22, 0.43
40, 48.39, 48.02, 10.53, 11.30, 90.18, 17.24, 0.51
45, 48.39, 48.90, 51.50, 52.60, 71.55, 50.11, 0.60
50, 48.39, 48.98, 37.00, 37.96, 73.55, 42.11, 0.67
55, 48.39, 48.98, 37.00, 37.96, 73.55, 42.11, 0.75
60, 48.39, 48.64, 36.33, 37.59, 73.94, 41.54, 0.85
65, 48.39, 47.99, 49.66, 51.67, 72.14, 48.76, 0.93
70, 48.39, 49.50, 37.97, 38.45, 72.98, 42.93, 1.02
75, 48.39, 47.99, 49.66, 51.67, 72.14, 48.76, 1.11
80, 48.39, 48.98, 37.00, 37.96, 73.55, 42.11, 1.21
85, 48.39, 48.64, 36.33, 37.59, 73.94, 41.54, 1.27
90, 48.39, 47.96, 13.62, 14.61, 87.60, 21.18, 1.39
95, 48.39, 48.64, 36.33, 37.59, 73.94, 41.54, 1.49
100, 48.39, 48.64, 36.33, 37.59, 73.94, 41.54, 1.57
