size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.34
0.02, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.33
0.03, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.26
0.04, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.33
0.05, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.39
0.06, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.30
0.07, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.26
0.08, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.44
0.09, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.33
0.1, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.43
0.2, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.33
0.3, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.29
0.4, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.33
0.5, 49.46, 0.00, 0.00, 0.00, 100.00, 0.00, 0.51
0.6, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.33
0.7, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.40
0.8, 49.46, 0.00, 0.00, 0.00, 100.00, 0.00, 0.29
0.9, 49.46, 0.00, 0.00, 0.00, 100.00, 0.00, 0.86
1, 49.46, 0.00, 0.00, 0.00, 100.00, 0.00, 0.90
5, 51.00, 51.38, 56.57, 54.69, 69.84, 53.80, 13.17
10, 51.39, 52.08, 47.86, 45.01, 68.88, 49.83, 23.01
15, 50.82, 51.05, 65.75, 64.43, 72.97, 57.42, 33.95
20, 50.98, 51.63, 47.73, 45.69, 69.42, 49.55, 40.76
25, 50.18, 50.54, 65.91, 65.90, 74.20, 57.16, 49.96
30, 50.19, 51.02, 36.07, 35.38, 73.07, 42.21, 62.83
35, 50.92, 51.61, 46.08, 44.14, 69.68, 48.64, 71.50
40, 51.20, 51.25, 70.48, 68.49, 74.59, 59.30, 80.71
45, 51.82, 53.04, 40.71, 36.82, 69.80, 46.02, 83.23
50, 51.17, 63.26, 8.09, 4.80, 92.04, 14.32, 92.80
55, 51.44, 60.89, 10.97, 7.20, 89.32, 18.57, 101.28
60, 51.16, 59.55, 10.49, 7.28, 89.80, 17.81, 109.45
65, 50.98, 58.65, 10.22, 7.36, 90.08, 17.39, 116.55
70, 51.36, 57.91, 13.77, 10.23, 86.83, 22.22, 126.05
75, 51.67, 61.11, 12.04, 7.83, 88.31, 20.09, 132.47
80, 51.70, 61.13, 12.17, 7.91, 88.18, 20.28, 140.39
85, 51.67, 61.02, 12.12, 7.91, 88.24, 20.20, 146.47
90, 51.67, 61.02, 12.12, 7.91, 88.24, 20.20, 158.82
95, 51.85, 51.57, 77.42, 74.28, 77.63, 61.86, 164.71
100, 51.21, 64.91, 7.55, 4.17, 92.54, 13.52, 172.25
