size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.45, 0.00, 0.00, 0.00, 100.00, 0.00, 0.01
0.02, 49.45, 48.95, 46.30, 47.35, 71.59, 47.54, 0.02
0.03, 49.45, 48.95, 46.30, 47.35, 71.59, 47.54, 0.03
0.04, 49.45, 48.92, 50.62, 51.70, 71.50, 49.70, 0.05
0.05, 49.45, 48.84, 54.80, 55.94, 71.92, 51.60, 0.06
0.06, 49.45, 48.92, 50.62, 51.70, 71.50, 49.70, 0.08
0.07, 49.45, 48.92, 50.62, 51.70, 71.50, 49.70, 0.10
0.08, 49.45, 48.92, 50.62, 51.70, 71.50, 49.70, 0.11
0.09, 49.45, 48.92, 50.62, 51.70, 71.50, 49.70, 0.14
0.1, 49.45, 49.15, 54.32, 55.16, 71.62, 51.56, 0.17
0.2, 49.45, 49.15, 54.32, 55.16, 71.62, 51.56, 0.68
0.3, 49.45, 49.48, 57.17, 57.67, 71.84, 53.00, 1.50
0.4, 49.45, 49.85, 41.71, 41.86, 71.76, 45.37, 2.11
0.5, 49.45, 50.06, 30.09, 30.03, 76.09, 37.54, 2.29
0.6, 49.45, 50.20, 32.71, 32.53, 74.74, 39.56, 2.48
0.7, 49.45, 49.94, 40.19, 40.25, 72.09, 44.49, 2.77
0.8, 49.45, 49.68, 36.48, 36.78, 73.40, 42.02, 3.10
0.9, 49.45, 49.68, 36.48, 36.78, 73.40, 42.02, 3.28
1, 49.45, 49.77, 30.46, 30.66, 76.00, 37.74, 3.85
5, 49.45, 49.10, 51.63, 52.52, 71.40, 50.28, 42.53
10, 49.45, 48.68, 36.11, 37.34, 74.00, 41.41, 93.35
15, 49.45, 48.60, 38.36, 39.69, 73.31, 42.83, 131.10
20, 49.45, 48.30, 36.26, 37.85, 74.13, 41.37, 158.13
25, 49.45, 48.49, 41.59, 43.06, 72.57, 44.72, 189.55
30, 49.45, 48.80, 29.97, 30.99, 76.58, 37.09, 212.66
35, 49.45, 48.17, 30.73, 32.31, 76.43, 37.48, 231.48
40, 49.45, 48.01, 25.63, 27.18, 79.18, 33.38, 245.99
45, 49.45, 48.03, 31.65, 33.37, 76.07, 38.11, 261.10
50, 49.45, 47.98, 30.54, 32.28, 76.60, 37.27, 263.79
55, 49.45, 48.09, 30.50, 32.14, 76.57, 37.28, 265.47
60, 49.45, 48.04, 26.59, 28.15, 78.62, 34.19, 266.79
65, 49.45, 48.04, 26.59, 28.15, 78.62, 34.19, 267.33
70, 49.45, 48.04, 26.59, 28.15, 78.62, 34.19, 267.38
75, 49.45, 48.04, 26.59, 28.15, 78.62, 34.19, 267.84
80, 49.45, 48.04, 26.59, 28.15, 78.62, 34.19, 267.90
85, 49.45, 48.04, 26.59, 28.15, 78.62, 34.19, 267.25
90, 49.45, 48.04, 26.59, 28.15, 78.62, 34.19, 267.52
95, 49.45, 48.04, 26.59, 28.15, 78.62, 34.19, 267.70
100, 49.45, 48.04, 26.59, 28.15, 78.62, 34.19, 267.36
