size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 0.32
0.02, 50.77, 0.00, 0.00, 0.00, 100.00, 0.00, 0.31
0.03, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 0.33
0.04, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 0.34
0.05, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 0.31
0.06, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 0.30
0.07, 50.77, 0.00, 0.00, 0.00, 100.00, 0.00, 0.32
0.08, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 0.34
0.09, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 0.32
0.1, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 0.32
0.2, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 0.32
0.3, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 0.32
0.4, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 0.32
0.5, 48.78, 48.37, 60.21, 62.30, 73.92, 53.60, 0.88
0.6, 49.82, 48.94, 44.76, 45.28, 71.42, 46.71, 1.39
0.7, 50.55, 49.46, 21.07, 20.87, 81.65, 29.51, 1.57
0.8, 49.13, 48.56, 56.30, 57.83, 72.48, 52.09, 3.02
0.9, 49.22, 48.63, 55.92, 57.28, 72.27, 51.97, 2.78
1, 50.96, 50.41, 23.67, 22.57, 79.60, 32.17, 4.70
5, 48.95, 48.84, 77.89, 79.11, 82.14, 59.99, 17.73
10, 50.82, 50.17, 13.08, 12.59, 87.83, 20.71, 37.04
15, 50.57, 49.40, 17.02, 16.90, 84.68, 25.28, 51.06
20, 50.36, 47.14, 6.93, 7.53, 93.38, 12.06, 62.97
25, 49.72, 46.67, 15.01, 16.62, 86.61, 22.67, 76.31
30, 50.61, 48.93, 7.43, 7.52, 92.88, 12.87, 91.79
35, 49.38, 48.65, 51.03, 52.22, 71.59, 49.76, 99.55
40, 50.82, 50.30, 7.29, 6.98, 92.97, 12.71, 117.51
45, 50.27, 49.06, 26.77, 26.95, 78.03, 34.59, 124.25
50, 50.71, 49.89, 30.19, 29.40, 75.75, 37.57, 137.32
55, 50.75, 49.96, 33.04, 32.08, 74.25, 39.73, 147.94
60, 51.07, 50.57, 26.54, 25.15, 77.65, 34.77, 159.99
65, 51.00, 50.40, 28.71, 27.40, 76.37, 36.53, 169.34
70, 50.20, 45.77, 6.30, 7.24, 93.98, 11.05, 181.81
75, 50.69, 48.90, 3.63, 3.68, 96.44, 6.75, 196.35
80, 50.50, 49.50, 27.89, 27.59, 77.20, 35.63, 205.49
85, 50.87, 50.17, 29.15, 28.06, 76.21, 36.83, 217.08
90, 50.52, 48.02, 6.22, 6.53, 94.00, 11.00, 229.42
95, 50.99, 50.39, 28.51, 27.21, 76.50, 36.37, 238.60
100, 51.16, 50.83, 23.87, 22.39, 79.35, 32.44, 245.89
