size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.60, 0.00, 0.00, 0.00, 100.00, 0.00, 0.02
0.02, 49.60, 0.00, 0.00, 0.00, 100.00, 0.00, 0.03
0.03, 49.60, 0.00, 0.00, 0.00, 100.00, 0.00, 0.07
0.04, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 0.13
0.05, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 0.21
0.06, 49.60, 0.00, 0.00, 0.00, 100.00, 0.00, 0.30
0.07, 49.60, 0.00, 0.00, 0.00, 100.00, 0.00, 0.42
0.08, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 0.55
0.09, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 0.73
0.1, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 0.95
0.2, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 3.91
0.3, 49.60, 0.00, 0.00, 0.00, 100.00, 0.00, 9.63
0.4, 49.60, 49.26, 58.47, 59.18, 72.30, 53.42, 16.99
0.5, 49.60, 49.27, 51.84, 52.57, 71.29, 50.47, 18.18
0.6, 49.60, 49.06, 45.29, 46.22, 71.62, 47.05, 18.78
0.7, 49.60, 49.12, 44.19, 45.07, 71.73, 46.48, 20.81
0.8, 49.60, 49.02, 53.42, 54.39, 71.61, 51.08, 21.44
0.9, 49.60, 49.02, 53.42, 54.39, 71.61, 51.08, 22.42
1, 49.60, 48.39, 39.61, 41.16, 73.08, 43.51, 24.31
5, 49.60, 49.68, 55.99, 56.31, 71.46, 52.60, 79.13
10, 49.60, 49.20, 48.21, 49.01, 71.30, 48.65, 119.09
15, 49.60, 49.19, 48.01, 48.82, 71.32, 48.54, 153.77
20, 49.60, 49.20, 45.36, 46.16, 71.53, 47.15, 187.85
25, 49.60, 48.90, 44.67, 45.75, 71.80, 46.64, 230.83
30, 49.60, 48.69, 35.17, 36.37, 74.34, 40.79, 266.47
35, 49.60, 49.00, 46.85, 47.85, 71.51, 47.85, 311.19
40, 49.60, 48.57, 33.93, 35.22, 74.88, 39.90, 350.95
45, 49.60, 48.88, 35.78, 36.82, 74.03, 41.27, 397.47
50, 49.60, 48.55, 31.17, 32.43, 76.09, 37.91, 432.13
55, 49.60, 48.32, 32.98, 34.49, 75.37, 39.15, 476.33
60, 49.60, 48.32, 32.68, 34.18, 75.50, 38.94, 507.64
65, 49.60, 48.25, 31.46, 33.00, 76.07, 38.04, 540.74
70, 49.60, 48.22, 29.87, 31.38, 76.83, 36.85, 563.42
75, 49.60, 48.30, 29.24, 30.67, 77.12, 36.38, 588.20
80, 49.60, 48.36, 30.86, 32.27, 76.30, 37.63, 601.68
85, 49.60, 48.19, 31.32, 32.89, 76.15, 37.91, 619.41
90, 49.60, 48.15, 30.56, 32.15, 76.52, 37.34, 632.76
95, 49.60, 48.21, 31.33, 32.89, 76.14, 37.93, 644.10
100, 49.60, 48.22, 30.48, 32.01, 76.53, 37.31, 652.78
