size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.58, 0.00, 0.00, 0.00, 100.00, 0.00, 38.00
0.02, 49.58, 0.00, 0.00, 0.00, 100.00, 0.00, 40.49
0.03, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 40.55
0.04, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 39.33
0.05, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 39.48
0.06, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 39.30
0.07, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 39.31
0.08, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 40.74
0.09, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 39.27
0.1, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 39.71
0.2, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 39.86
0.3, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 38.50
0.4, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 38.60
0.5, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 40.52
0.6, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 39.96
0.7, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 40.03
0.8, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 40.05
0.9, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 39.88
1, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 39.67
5, 49.91, 50.20, 81.33, 82.05, 84.15, 62.03, 49.00
10, 50.56, 51.61, 31.47, 30.01, 74.82, 39.05, 72.78
15, 51.55, 52.29, 44.72, 41.50, 69.12, 48.16, 99.32
20, 51.79, 53.25, 35.95, 32.10, 71.65, 42.87, 129.88
25, 49.95, 50.63, 30.16, 29.91, 75.98, 37.75, 159.62
30, 49.81, 50.37, 31.93, 32.00, 75.22, 39.04, 181.25
35, 51.37, 52.18, 42.48, 39.60, 69.83, 46.79, 203.13
40, 51.18, 52.21, 37.54, 34.95, 71.58, 43.62, 223.41
45, 51.46, 52.53, 38.75, 35.61, 70.85, 44.55, 256.74
50, 52.07, 54.27, 31.47, 26.97, 73.65, 39.79, 281.01
55, 51.65, 53.30, 33.15, 29.53, 73.09, 40.83, 296.29
60, 50.42, 51.49, 28.94, 27.73, 76.27, 37.01, 315.39
65, 51.55, 53.39, 30.91, 27.45, 74.35, 39.10, 335.19
70, 51.55, 53.55, 29.60, 26.12, 75.09, 38.08, 360.10
75, 50.75, 52.08, 29.23, 27.35, 75.88, 37.39, 379.62
80, 50.71, 52.62, 22.50, 20.61, 80.19, 31.48, 396.19
85, 50.47, 51.61, 28.38, 27.07, 76.56, 36.58, 419.14
90, 50.42, 51.72, 25.30, 24.03, 78.47, 33.94, 449.26
95, 50.47, 51.64, 28.01, 26.69, 76.78, 36.27, 468.97
100, 50.66, 52.42, 23.25, 21.46, 79.70, 32.17, 485.06
