size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 39.90
0.02, 50.62, 0.00, 0.00, 0.00, 100.00, 0.00, 39.28
0.03, 50.62, 0.00, 0.00, 0.00, 100.00, 0.00, 42.43
0.04, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 39.17
0.05, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 39.52
0.06, 50.62, 0.00, 0.00, 0.00, 100.00, 0.00, 39.72
0.07, 50.62, 0.00, 0.00, 0.00, 100.00, 0.00, 39.58
0.08, 50.62, 0.00, 0.00, 0.00, 100.00, 0.00, 40.17
0.09, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 41.47
0.1, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 39.49
0.2, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 40.69
0.3, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 40.59
0.4, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 40.96
0.5, 50.62, 0.00, 0.00, 0.00, 100.00, 0.00, 41.68
0.6, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 41.71
0.7, 49.65, 49.25, 64.78, 65.11, 74.03, 55.91, 52.74
0.8, 49.48, 49.01, 57.24, 58.10, 72.14, 52.76, 56.85
0.9, 49.46, 48.89, 51.49, 52.51, 71.49, 50.11, 66.09
1, 49.64, 49.02, 49.54, 50.27, 71.23, 49.23, 66.40
5, 49.03, 48.80, 65.53, 67.06, 75.40, 55.89, 266.87
10, 50.33, 49.45, 25.98, 25.91, 78.42, 34.02, 506.75
15, 49.41, 48.58, 41.84, 43.21, 72.45, 44.91, 708.30
20, 49.77, 48.15, 22.31, 23.43, 81.15, 30.45, 914.61
25, 50.23, 49.11, 21.47, 21.70, 81.47, 29.84, 1113.79
30, 50.46, 49.49, 15.64, 15.57, 85.79, 23.73, 1318.60
35, 50.63, 50.03, 18.96, 18.47, 83.12, 27.46, 1476.87
40, 50.93, 51.01, 15.75, 14.76, 85.53, 24.03, 1677.97
45, 50.36, 49.16, 15.26, 15.40, 86.13, 23.26, 1877.31
50, 50.44, 49.32, 12.65, 12.69, 88.26, 20.11, 2044.81
55, 50.28, 49.07, 18.09, 18.32, 83.94, 26.39, 2215.34
60, 50.36, 49.16, 15.43, 15.56, 85.99, 23.45, 2418.62
65, 50.78, 50.45, 18.20, 17.44, 83.64, 26.71, 2557.77
70, 50.55, 49.77, 14.59, 14.37, 86.61, 22.53, 2732.33
75, 50.41, 49.22, 13.41, 13.50, 87.63, 21.05, 2981.90
80, 50.36, 48.72, 9.74, 10.00, 90.81, 16.21, 3152.26
85, 50.06, 47.79, 12.30, 13.11, 88.67, 19.54, 3365.23
90, 50.20, 48.18, 11.10, 11.65, 89.66, 18.02, 3618.33
95, 50.28, 48.21, 9.07, 9.51, 91.43, 15.24, 3779.55
100, 50.36, 49.06, 13.30, 13.48, 87.74, 20.90, 4004.81
