size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.00
0.02, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.01
0.03, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.01
0.04, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.02
0.05, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.02
0.06, 50.74, 49.89, 68.64, 68.74, 75.55, 57.73, 0.03
0.07, 50.74, 49.89, 68.64, 68.74, 75.55, 57.73, 0.03
0.08, 50.74, 50.07, 78.24, 78.19, 81.16, 61.02, 0.04
0.09, 50.74, 50.07, 78.24, 78.19, 81.16, 61.02, 0.04
0.1, 50.74, 50.07, 78.24, 78.19, 81.16, 61.02, 0.04
0.2, 50.74, 50.36, 86.95, 86.79, 87.76, 63.73, 0.10
0.3, 50.74, 50.46, 88.90, 88.71, 89.41, 64.34, 0.24
0.4, 50.74, 50.55, 96.90, 96.84, 96.89, 66.40, 0.52
0.5, 50.74, 50.55, 96.90, 96.84, 96.89, 66.40, 0.93
0.6, 50.74, 50.55, 96.90, 96.84, 96.89, 66.40, 1.45
0.7, 50.74, 50.55, 96.90, 96.84, 96.89, 66.40, 2.18
0.8, 50.74, 50.55, 96.90, 96.84, 96.89, 66.40, 2.91
0.9, 50.74, 50.55, 96.90, 96.84, 96.89, 66.40, 4.02
1, 50.74, 50.55, 96.90, 96.84, 96.89, 66.40, 5.24
5, 50.74, 50.68, 98.89, 98.86, 98.87, 66.97, 33.09
10, 50.74, 50.66, 86.24, 85.93, 87.02, 63.78, 40.48
15, 50.74, 50.69, 93.63, 93.46, 93.68, 65.73, 47.28
20, 50.74, 50.59, 85.18, 84.88, 86.17, 63.43, 55.87
25, 50.74, 50.81, 91.99, 91.75, 92.10, 65.41, 63.62
30, 50.74, 50.24, 75.32, 75.14, 79.09, 60.22, 76.45
35, 50.74, 50.74, 92.35, 92.14, 92.45, 65.45, 86.49
40, 50.74, 50.63, 83.15, 82.79, 84.49, 62.89, 98.17
45, 50.74, 50.71, 91.15, 90.92, 91.35, 65.12, 100.20
50, 50.74, 50.63, 83.15, 82.79, 84.49, 62.89, 101.54
55, 50.74, 50.63, 83.15, 82.79, 84.49, 62.89, 103.04
60, 50.74, 50.63, 81.73, 81.35, 83.38, 62.48, 104.71
65, 50.74, 50.71, 91.15, 90.92, 91.35, 65.12, 106.45
70, 50.74, 50.63, 81.73, 81.35, 83.38, 62.48, 109.11
75, 50.74, 50.71, 91.15, 90.92, 91.35, 65.12, 111.36
80, 50.74, 50.52, 81.20, 80.88, 83.04, 62.24, 115.10
85, 50.74, 50.71, 91.15, 90.92, 91.35, 65.12, 116.36
90, 50.74, 50.63, 83.15, 82.79, 84.49, 62.89, 116.47
95, 50.74, 50.71, 91.15, 90.92, 91.35, 65.12, 116.46
100, 50.74, 50.63, 83.15, 82.79, 84.49, 62.89, 116.72
