size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.54, 49.42, 50.75, 51.33, 71.14, 50.02, 0.00
0.02, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.00
0.03, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.00
0.04, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.00
0.05, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.00
0.06, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.00
0.07, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.00
0.08, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.00
0.09, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.00
0.1, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.00
0.2, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.01
0.3, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.01
0.4, 50.54, 49.81, 54.99, 55.18, 71.21, 52.22, 0.02
0.5, 50.54, 49.96, 44.61, 44.65, 71.15, 47.08, 0.02
0.6, 50.54, 49.68, 55.85, 56.16, 71.44, 52.53, 0.02
0.7, 50.54, 49.85, 57.07, 57.22, 71.53, 53.17, 0.03
0.8, 50.54, 49.38, 35.10, 35.67, 74.05, 40.99, 0.03
0.9, 50.54, 0.00, 0.00, 0.00, 100.00, 0.00, 0.04
1, 50.54, 0.00, 0.00, 0.00, 100.00, 0.00, 0.04
5, 50.54, 51.62, 14.87, 14.07, 86.29, 23.05, 0.21
10, 50.54, 49.30, 49.20, 49.89, 71.21, 49.20, 0.43
15, 50.54, 49.30, 49.23, 49.92, 71.21, 49.21, 0.67
20, 50.54, 49.25, 45.41, 46.15, 71.49, 47.20, 1.05
25, 50.54, 49.63, 8.86, 8.98, 91.58, 15.01, 1.44
30, 50.54, 49.25, 45.44, 46.18, 71.49, 47.21, 1.83
35, 50.54, 49.25, 45.44, 46.18, 71.49, 47.21, 2.25
40, 50.53, 50.67, 54.33, 53.66, 70.46, 52.39, 2.70
45, 50.54, 52.45, 5.42, 4.94, 94.71, 9.81, 3.14
50, 50.54, 52.86, 21.94, 20.04, 80.59, 30.97, 3.58
55, 50.54, 51.57, 41.27, 39.76, 70.92, 45.80, 3.98
60, 50.54, 53.66, 19.78, 17.56, 82.12, 28.87, 4.54
65, 50.54, 53.78, 18.98, 16.76, 82.73, 28.02, 5.04
70, 50.54, 51.58, 40.18, 38.67, 71.23, 45.12, 5.39
75, 50.54, 51.53, 41.27, 39.79, 70.94, 45.79, 5.68
80, 50.54, 51.38, 41.75, 40.42, 70.90, 46.02, 6.12
85, 50.54, 53.66, 19.78, 17.56, 82.12, 28.87, 6.50
90, 50.54, 50.72, 49.76, 49.04, 70.21, 50.19, 7.15
95, 50.54, 53.66, 19.78, 17.56, 82.12, 28.87, 7.41
100, 50.54, 55.89, 6.97, 5.58, 93.20, 12.37, 7.74
