size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.34, 49.34, 100.00, 100.00, 100.00, 66.03, 0.00
0.02, 49.71, 49.71, 100.00, 100.00, 100.00, 66.36, 0.00
0.03, 49.03, 49.71, 73.29, 73.52, 78.22, 59.19, 0.00
0.04, 49.03, 49.29, 89.78, 90.04, 90.62, 63.59, 0.00
0.05, 49.03, 49.29, 89.78, 90.04, 90.62, 63.59, 0.00
0.06, 49.03, 49.29, 89.78, 90.04, 90.62, 63.59, 0.00
0.07, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 0.00
0.08, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 0.00
0.09, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 0.00
0.1, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 0.00
0.2, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 0.00
0.3, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 0.00
0.4, 49.03, 48.99, 81.68, 82.28, 84.29, 61.20, 0.00
0.5, 49.03, 48.18, 57.57, 59.33, 72.94, 52.41, 0.01
0.6, 49.03, 48.73, 51.69, 52.96, 71.68, 50.11, 0.01
0.7, 49.03, 49.04, 54.10, 55.05, 71.68, 51.39, 0.01
0.8, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 0.01
0.9, 49.03, 49.18, 69.05, 69.75, 76.31, 57.39, 0.01
1, 49.03, 49.18, 69.05, 69.75, 76.31, 57.39, 0.01
5, 49.03, 49.45, 91.80, 91.97, 92.33, 64.24, 0.05
10, 49.03, 48.73, 51.69, 52.96, 71.68, 50.11, 0.10
15, 49.03, 48.79, 52.56, 53.76, 71.70, 50.55, 0.16
20, 49.05, 48.02, 54.87, 56.83, 72.57, 51.17, 0.23
25, 49.03, 49.43, 41.95, 42.50, 71.95, 45.33, 0.29
30, 49.03, 54.11, 15.24, 13.23, 85.79, 23.74, 0.35
35, 49.05, 54.76, 26.62, 23.05, 76.92, 35.78, 0.43
40, 49.03, 53.74, 11.09, 9.70, 89.44, 18.36, 0.52
45, 49.03, 50.33, 44.17, 43.84, 70.99, 47.00, 0.59
50, 49.03, 52.14, 12.92, 11.99, 87.90, 20.68, 0.69
55, 49.03, 51.17, 39.92, 38.80, 71.52, 44.80, 0.76
60, 49.03, 51.17, 39.92, 38.80, 71.52, 44.80, 0.85
65, 49.03, 50.85, 40.40, 39.59, 71.55, 44.98, 0.94
70, 49.03, 51.10, 40.31, 39.25, 71.44, 45.02, 1.03
75, 49.03, 50.78, 40.69, 39.94, 71.50, 45.13, 1.25
80, 49.03, 50.85, 40.40, 39.59, 71.55, 44.98, 1.22
85, 49.03, 51.07, 38.96, 37.94, 71.87, 44.15, 1.30
90, 49.03, 52.73, 11.19, 10.15, 89.39, 18.43, 1.39
95, 49.03, 50.85, 40.40, 39.59, 71.55, 44.98, 1.49
100, 49.03, 51.38, 10.80, 10.28, 89.79, 17.82, 1.62
