size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 52.00, 52.00, 100.00, 100.00, 100.00, 68.38, 0.00
0.02, 52.21, 52.21, 100.00, 100.00, 100.00, 68.56, 0.00
0.03, 52.21, 52.21, 100.00, 100.00, 100.00, 68.56, 0.00
0.04, 51.11, 52.39, 58.81, 56.47, 69.90, 55.37, 0.00
0.05, 51.11, 52.23, 53.22, 50.99, 69.20, 52.67, 0.00
0.06, 51.11, 48.47, 13.26, 13.98, 87.86, 20.79, 0.00
0.07, 51.11, 50.34, 39.60, 39.28, 72.05, 44.28, 0.00
0.08, 51.11, 52.50, 24.49, 22.69, 78.84, 33.36, 0.00
0.09, 51.11, 52.50, 24.49, 22.69, 78.84, 33.36, 0.00
0.1, 51.11, 53.25, 34.32, 31.45, 72.82, 41.69, 0.00
0.2, 51.11, 50.12, 86.34, 86.29, 87.36, 63.37, 0.01
0.3, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 0.01
0.4, 51.11, 50.12, 90.53, 90.49, 90.98, 64.48, 0.01
0.5, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 0.01
0.6, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 0.01
0.7, 51.11, 51.01, 97.80, 97.71, 97.73, 67.00, 0.02
0.8, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 0.02
0.9, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 0.02
1, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 0.02
5, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 0.12
10, 51.11, 52.35, 53.00, 50.65, 69.10, 52.62, 0.26
15, 51.11, 51.11, 99.16, 99.13, 99.13, 67.41, 0.44
20, 51.11, 52.15, 59.25, 57.16, 70.19, 55.43, 0.56
25, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 0.80
30, 51.11, 52.98, 52.86, 49.88, 68.63, 52.87, 1.14
35, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 1.39
40, 51.11, 52.44, 54.89, 52.46, 69.19, 53.59, 1.61
45, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 1.77
50, 51.11, 52.47, 51.50, 49.03, 68.97, 51.93, 2.23
55, 51.11, 51.02, 93.44, 93.18, 93.41, 65.96, 2.43
60, 51.11, 53.75, 53.39, 49.64, 68.09, 53.52, 2.85
65, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 2.88
70, 51.11, 53.75, 53.39, 49.64, 68.09, 53.52, 2.96
75, 51.11, 51.10, 99.91, 99.91, 99.91, 67.58, 3.45
80, 51.11, 53.72, 52.78, 49.05, 68.09, 53.19, 3.88
85, 51.11, 51.09, 99.38, 99.36, 99.36, 67.44, 3.98
90, 51.11, 53.72, 52.78, 49.05, 68.09, 53.19, 4.15
95, 51.11, 51.02, 93.44, 93.18, 93.41, 65.96, 4.42
100, 51.11, 53.72, 52.78, 49.05, 68.09, 53.19, 4.62
