size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 39.03
0.02, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 39.20
0.03, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 39.33
0.04, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 39.37
0.05, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 39.30
0.06, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 39.24
0.07, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 39.59
0.08, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 39.18
0.09, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 39.73
0.1, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 39.39
0.2, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 40.25
0.3, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 40.58
0.4, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 42.03
0.5, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 41.69
0.6, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 45.96
0.7, 49.89, 49.42, 56.93, 56.99, 71.44, 52.86, 52.51
0.8, 50.12, 49.57, 50.22, 49.98, 70.54, 49.84, 56.60
0.9, 50.16, 49.63, 53.14, 52.76, 70.57, 51.27, 61.74
1, 49.81, 49.21, 47.15, 47.60, 71.12, 48.11, 66.44
5, 49.28, 49.11, 71.46, 72.43, 77.85, 58.17, 266.69
10, 50.19, 49.33, 27.09, 27.22, 77.82, 34.93, 502.97
15, 49.24, 48.59, 45.63, 47.23, 72.02, 47.01, 713.71
20, 49.76, 48.71, 30.07, 30.98, 76.48, 37.14, 917.36
25, 49.42, 48.33, 33.22, 34.74, 75.28, 39.32, 1114.66
30, 49.53, 47.66, 20.94, 22.50, 82.20, 29.06, 1309.13
35, 49.49, 47.69, 22.12, 23.73, 81.42, 30.17, 1581.38
40, 49.60, 47.76, 20.63, 22.07, 82.38, 28.77, 1739.67
45, 49.49, 47.96, 25.26, 26.81, 79.40, 33.05, 1857.10
50, 49.89, 48.45, 20.82, 21.67, 82.09, 29.08, 2035.53
55, 49.85, 48.53, 23.44, 24.32, 80.33, 31.57, 2213.73
60, 50.05, 48.86, 21.74, 22.25, 81.36, 30.05, 2368.08
65, 49.87, 48.53, 22.66, 23.51, 80.83, 30.86, 2548.31
70, 50.26, 49.28, 20.56, 20.69, 82.09, 28.97, 2758.86
75, 50.19, 48.88, 16.09, 16.46, 85.51, 24.17, 2939.26
80, 50.01, 48.60, 19.06, 19.72, 83.31, 27.34, 3130.84
85, 49.85, 48.22, 19.23, 20.20, 83.25, 27.46, 3284.52
90, 49.60, 47.61, 19.10, 20.56, 83.47, 27.22, 3542.94
95, 49.50, 47.24, 18.22, 19.91, 84.17, 26.26, 3695.40
100, 49.74, 47.96, 19.25, 20.42, 83.30, 27.43, 3889.30
