size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 40.57
0.02, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 39.50
0.03, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 38.51
0.04, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 38.84
0.05, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 38.44
0.06, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 38.33
0.07, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 39.69
0.08, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 39.30
0.09, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 39.02
0.1, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 38.03
0.2, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 38.68
0.3, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 40.01
0.4, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 38.75
0.5, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 39.32
0.6, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 40.70
0.7, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 43.33
0.8, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 39.98
0.9, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 39.82
1, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 40.45
5, 50.70, 50.70, 100.00, 100.00, 100.00, 67.24, 76.25
10, 48.76, 49.48, 49.93, 52.44, 72.50, 49.65, 154.27
15, 50.70, 50.73, 96.04, 95.93, 96.01, 66.35, 212.36
20, 47.00, 47.25, 38.94, 44.71, 75.68, 42.64, 287.72
25, 50.28, 50.52, 94.32, 95.02, 95.19, 65.75, 343.03
30, 48.29, 48.76, 39.02, 42.17, 74.14, 43.30, 412.65
35, 48.52, 49.55, 83.94, 87.92, 89.37, 62.27, 464.76
40, 47.98, 48.54, 43.20, 47.10, 73.79, 45.67, 531.72
45, 48.74, 49.68, 86.45, 90.05, 91.06, 63.06, 595.32
50, 48.58, 49.10, 38.36, 40.90, 73.97, 43.02, 658.36
55, 48.61, 49.58, 80.29, 83.98, 86.26, 61.26, 711.93
60, 48.58, 49.08, 37.48, 40.00, 74.22, 42.46, 769.80
65, 48.27, 49.34, 75.49, 79.73, 83.41, 59.63, 827.47
70, 47.78, 48.17, 39.42, 43.62, 74.65, 43.31, 874.57
75, 47.51, 48.82, 72.59, 78.28, 82.94, 58.33, 898.81
80, 48.16, 48.70, 42.15, 45.66, 73.70, 45.14, 953.10
85, 47.85, 49.08, 76.20, 81.31, 84.72, 59.66, 1036.94
90, 47.38, 47.53, 36.38, 41.31, 75.85, 41.17, 1084.83
95, 47.80, 49.08, 78.35, 83.62, 86.38, 60.31, 1131.75
100, 47.42, 47.71, 38.58, 43.48, 75.25, 42.62, 1174.82
