size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.60, 49.35, 75.37, 75.85, 79.75, 59.60, 0.00
0.02, 49.60, 48.88, 57.96, 59.04, 72.48, 52.98, 0.00
0.03, 49.60, 49.16, 74.14, 74.78, 79.13, 59.07, 0.00
0.04, 49.60, 49.10, 62.37, 63.21, 73.56, 54.90, 0.00
0.05, 49.60, 49.30, 72.08, 72.64, 77.82, 58.50, 0.00
0.06, 49.65, 49.10, 64.47, 65.29, 74.33, 55.69, 0.00
0.07, 49.60, 48.81, 26.28, 27.21, 78.58, 34.12, 0.01
0.08, 49.71, 49.20, 61.73, 62.49, 73.27, 54.70, 0.01
0.09, 49.60, 49.27, 69.93, 70.54, 76.68, 57.76, 0.01
0.1, 49.60, 49.29, 69.87, 70.46, 76.63, 57.76, 0.01
0.2, 49.60, 49.27, 69.93, 70.54, 76.68, 57.76, 0.01
0.3, 49.60, 49.30, 40.41, 41.08, 72.38, 44.36, 0.02
0.4, 49.60, 49.41, 40.24, 40.81, 72.37, 44.30, 0.03
0.5, 49.60, 49.36, 43.56, 44.19, 71.68, 46.23, 0.03
0.6, 49.60, 49.36, 43.56, 44.19, 71.68, 46.23, 0.04
0.7, 49.60, 49.14, 49.64, 50.50, 71.32, 49.34, 0.04
0.8, 49.60, 49.14, 43.29, 44.13, 71.86, 45.98, 0.05
0.9, 49.59, 49.51, 43.25, 43.73, 71.64, 46.12, 0.06
1, 49.60, 49.54, 43.47, 43.93, 71.59, 46.26, 0.06
5, 49.60, 49.26, 58.91, 59.63, 72.41, 53.61, 0.34
10, 49.60, 49.76, 35.45, 35.68, 73.75, 41.36, 0.85
15, 49.60, 49.46, 14.91, 15.18, 86.44, 22.87, 1.47
20, 49.60, 49.86, 17.16, 17.24, 84.62, 25.49, 2.19
25, 49.60, 50.26, 16.80, 16.65, 84.85, 25.14, 2.88
30, 49.60, 50.13, 24.22, 24.12, 79.53, 32.61, 3.50
35, 49.60, 50.25, 28.23, 28.03, 77.05, 36.11, 4.17
40, 49.60, 50.18, 24.19, 24.06, 79.53, 32.60, 4.87
45, 49.60, 50.52, 25.27, 24.88, 78.76, 33.65, 5.53
50, 49.60, 49.99, 22.27, 22.27, 80.86, 30.77, 6.21
55, 49.60, 50.43, 25.56, 25.23, 78.60, 33.88, 6.86
60, 49.60, 50.34, 22.03, 21.80, 80.96, 30.60, 7.58
65, 49.60, 50.11, 21.99, 21.91, 81.03, 30.53, 8.25
70, 49.60, 51.33, 1.68, 1.59, 98.33, 3.24, 8.95
75, 49.60, 0.00, 0.00, 0.00, 100.00, 0.00, 9.57
80, 49.60, 50.14, 27.50, 27.39, 77.50, 35.47, 10.28
85, 49.60, 50.33, 21.89, 21.67, 81.06, 30.47, 10.93
90, 49.60, 50.32, 21.82, 21.60, 81.11, 30.39, 11.58
95, 49.60, 50.29, 22.95, 22.75, 80.34, 31.47, 12.29
100, 49.60, 0.00, 0.00, 0.00, 100.00, 0.00, 12.97
