size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 39.39
0.02, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 39.93
0.03, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 38.31
0.04, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 38.92
0.05, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 38.97
0.06, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 38.38
0.07, 50.36, 0.00, 0.00, 0.00, 100.00, 0.00, 38.12
0.08, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 38.11
0.09, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 38.20
0.1, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 38.58
0.2, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 38.18
0.3, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 38.13
0.4, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 38.57
0.5, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 38.22
0.6, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 38.38
0.7, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 39.09
0.8, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 39.42
0.9, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 44.53
1, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 40.70
5, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 78.10
10, 50.65, 50.26, 57.53, 56.13, 70.39, 53.60, 151.13
15, 49.40, 49.51, 98.33, 98.84, 98.86, 65.82, 204.54
20, 49.82, 49.46, 49.95, 50.31, 70.96, 49.66, 300.57
25, 48.88, 49.21, 92.56, 94.18, 94.47, 64.21, 357.32
30, 49.49, 49.10, 47.93, 48.98, 71.49, 48.46, 428.40
35, 48.28, 48.86, 89.63, 92.49, 93.07, 63.20, 465.64
40, 48.75, 48.38, 48.47, 50.98, 72.49, 48.37, 530.43
45, 48.23, 48.85, 91.07, 94.00, 94.42, 63.55, 590.29
50, 49.28, 48.89, 47.57, 49.02, 71.78, 48.17, 650.86
55, 48.68, 49.06, 88.46, 90.53, 91.27, 63.07, 696.00
60, 50.07, 49.68, 44.86, 44.80, 71.05, 47.10, 930.28
65, 48.70, 49.07, 88.32, 90.36, 91.11, 63.05, 813.20
70, 48.86, 48.42, 46.44, 48.76, 72.43, 47.36, 890.75
75, 47.99, 48.67, 87.51, 90.98, 91.83, 62.51, 914.70
80, 48.46, 48.10, 48.42, 51.51, 72.90, 48.21, 963.28
85, 47.96, 48.68, 88.68, 92.18, 92.87, 62.81, 1034.51
90, 48.03, 47.60, 46.53, 50.49, 73.54, 47.01, 1082.02
95, 47.38, 48.29, 84.58, 89.29, 90.61, 61.43, 1133.82
100, 46.71, 46.33, 46.35, 52.93, 75.37, 46.29, 1385.96
