size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 0.00
0.02, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 0.00
0.03, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 0.01
0.04, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 0.02
0.05, 49.64, 49.64, 100.00, 100.00, 100.00, 66.30, 0.02
0.06, 49.64, 49.07, 68.08, 68.88, 75.92, 56.99, 0.03
0.07, 49.64, 49.07, 68.08, 68.88, 75.92, 56.99, 0.03
0.08, 49.64, 49.07, 68.08, 68.88, 75.92, 56.99, 0.04
0.09, 49.64, 49.07, 68.08, 68.88, 75.92, 56.99, 0.04
0.1, 49.64, 49.07, 68.08, 68.88, 75.92, 56.99, 0.04
0.2, 49.64, 49.68, 93.46, 93.54, 93.77, 64.83, 0.11
0.3, 49.64, 49.68, 97.61, 97.64, 97.67, 65.80, 0.25
0.4, 49.64, 49.68, 97.61, 97.64, 97.67, 65.80, 0.55
0.5, 49.64, 49.68, 97.61, 97.64, 97.67, 65.80, 0.94
0.6, 49.64, 49.68, 97.61, 97.64, 97.67, 65.80, 1.53
0.7, 49.64, 49.68, 97.61, 97.64, 97.67, 65.80, 2.21
0.8, 49.64, 49.68, 97.61, 97.64, 97.67, 65.80, 2.97
0.9, 49.64, 49.68, 97.61, 97.64, 97.67, 65.80, 4.16
1, 49.64, 49.68, 97.61, 97.64, 97.67, 65.80, 5.19
5, 49.64, 49.60, 98.56, 98.58, 98.59, 65.95, 33.86
10, 49.64, 49.81, 88.01, 88.09, 88.90, 63.57, 45.11
15, 49.64, 49.73, 95.72, 95.76, 95.86, 65.41, 50.96
20, 49.64, 49.77, 86.11, 86.23, 87.34, 63.03, 59.39
25, 49.64, 49.76, 90.26, 90.34, 90.87, 64.11, 64.26
30, 49.64, 49.77, 86.11, 86.23, 87.34, 63.03, 71.56
35, 49.64, 49.76, 90.26, 90.34, 90.87, 64.11, 79.73
40, 49.64, 49.69, 81.83, 82.02, 84.01, 61.78, 82.81
45, 49.64, 49.77, 86.11, 86.23, 87.34, 63.03, 85.21
50, 49.64, 49.69, 81.83, 82.02, 84.01, 61.78, 87.44
55, 49.64, 49.85, 85.17, 85.24, 86.52, 62.85, 90.30
60, 49.64, 49.69, 81.83, 82.02, 84.01, 61.78, 92.05
65, 49.64, 49.85, 85.17, 85.24, 86.52, 62.85, 93.72
70, 49.64, 49.69, 81.83, 82.02, 84.01, 61.78, 94.62
75, 49.64, 49.85, 85.17, 85.24, 86.52, 62.85, 95.99
80, 49.64, 49.85, 85.17, 85.24, 86.52, 62.85, 96.64
85, 49.64, 49.85, 85.17, 85.24, 86.52, 62.85, 98.46
90, 49.64, 49.85, 85.17, 85.24, 86.52, 62.85, 99.94
95, 49.64, 49.85, 85.17, 85.24, 86.52, 62.85, 101.71
100, 49.64, 49.85, 85.17, 85.24, 86.52, 62.85, 103.60
