size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 40.76
0.02, 50.40, 0.00, 0.00, 0.00, 100.00, 0.00, 40.06
0.03, 50.40, 0.00, 0.00, 0.00, 100.00, 0.00, 38.98
0.04, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 38.53
0.05, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 39.10
0.06, 50.40, 0.00, 0.00, 0.00, 100.00, 0.00, 39.73
0.07, 50.40, 0.00, 0.00, 0.00, 100.00, 0.00, 38.79
0.08, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 38.73
0.09, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 38.86
0.1, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 38.94
0.2, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 40.22
0.3, 50.40, 0.00, 0.00, 0.00, 100.00, 0.00, 40.49
0.4, 49.60, 49.60, 100.00, 100.00, 100.00, 66.26, 40.55
0.5, 50.40, 0.00, 0.00, 0.00, 100.00, 0.00, 41.27
0.6, 50.40, 0.00, 0.00, 0.00, 100.00, 0.00, 41.52
0.7, 49.69, 49.23, 45.76, 46.43, 71.40, 47.38, 51.64
0.8, 49.67, 49.26, 49.58, 50.24, 71.18, 49.37, 57.15
0.9, 49.95, 49.52, 47.80, 47.94, 70.87, 48.60, 60.11
1, 49.99, 49.52, 43.22, 43.35, 71.43, 46.11, 66.09
5, 49.58, 49.39, 67.38, 67.94, 75.36, 56.95, 277.93
10, 50.10, 49.43, 27.19, 27.36, 77.78, 35.04, 588.56
15, 50.19, 49.66, 32.19, 32.10, 75.03, 39.01, 842.35
20, 50.13, 49.41, 22.91, 23.08, 80.47, 31.26, 974.49
25, 50.33, 49.80, 18.90, 18.74, 83.24, 27.36, 1146.52
30, 50.34, 49.80, 17.08, 16.94, 84.63, 25.40, 1350.71
35, 49.90, 48.64, 18.16, 18.87, 83.99, 26.41, 1508.23
40, 49.93, 48.59, 16.45, 17.13, 85.29, 24.54, 1680.46
45, 50.15, 49.43, 22.00, 22.15, 81.08, 30.41, 1902.42
50, 50.44, 50.09, 20.31, 19.91, 82.14, 28.86, 2033.45
55, 49.84, 48.81, 23.21, 23.95, 80.44, 31.42, 2220.07
60, 49.84, 48.66, 20.79, 21.58, 82.10, 29.09, 2402.86
65, 49.80, 48.65, 21.92, 22.76, 81.33, 30.18, 2523.80
70, 50.11, 49.29, 20.69, 20.94, 82.03, 29.10, 2836.31
75, 49.66, 47.85, 16.76, 17.97, 85.16, 24.78, 3441.50
80, 49.66, 47.95, 17.47, 18.65, 84.62, 25.57, 3479.14
85, 49.88, 48.55, 17.73, 18.48, 84.32, 25.93, 4637.57
90, 49.52, 47.24, 15.33, 16.84, 86.33, 23.11, 4025.63
95, 49.45, 47.18, 16.10, 17.74, 85.76, 23.97, 4213.37
100, 49.57, 47.82, 18.56, 19.93, 83.84, 26.70, 4507.36
