size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 0.25
0.02, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 0.27
0.03, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 0.25
0.04, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 0.25
0.05, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 0.25
0.06, 48.69, 0.00, 0.00, 0.00, 100.00, 0.00, 0.27
0.07, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 0.25
0.08, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 0.26
0.09, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 0.26
0.1, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 0.31
0.2, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 0.26
0.3, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 0.26
0.4, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 0.26
0.5, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 0.27
0.6, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 0.29
0.7, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 0.27
0.8, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 0.28
0.9, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 0.28
1, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 0.32
5, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 5.67
10, 49.78, 51.65, 33.20, 32.75, 74.40, 40.37, 13.32
15, 49.56, 50.50, 86.04, 88.90, 89.99, 63.60, 20.81
20, 49.60, 51.82, 25.36, 24.85, 78.67, 34.01, 24.51
25, 51.18, 51.41, 88.64, 88.31, 89.03, 65.03, 27.74
30, 50.40, 53.57, 25.01, 22.84, 78.39, 34.06, 33.83
35, 50.85, 51.19, 90.64, 91.09, 91.57, 65.38, 37.13
40, 50.53, 52.06, 45.47, 44.13, 70.15, 48.49, 41.73
45, 49.89, 50.68, 87.26, 89.49, 90.40, 64.07, 44.53
50, 49.91, 52.14, 29.04, 28.10, 76.32, 37.26, 62.84
55, 50.16, 50.82, 88.25, 90.00, 90.76, 64.46, 52.15
60, 49.82, 52.53, 22.97, 21.88, 80.07, 31.92, 56.81
65, 50.49, 51.02, 87.82, 88.85, 89.68, 64.50, 61.34
70, 50.85, 52.68, 41.35, 39.15, 70.51, 46.28, 64.49
75, 51.05, 52.15, 55.66, 53.81, 69.73, 53.80, 70.67
80, 49.40, 50.58, 60.08, 61.85, 73.62, 54.87, 71.14
85, 49.96, 51.02, 61.81, 62.54, 73.28, 55.85, 76.82
90, 49.33, 51.19, 27.09, 27.23, 77.83, 35.39, 80.74
95, 51.13, 52.25, 55.40, 53.36, 69.54, 53.73, 85.68
100, 49.82, 52.77, 21.02, 19.83, 81.43, 30.03, 88.29
