size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 0.30
0.02, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 0.30
0.03, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 0.30
0.04, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 0.29
0.05, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 0.29
0.06, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 0.36
0.07, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 0.29
0.08, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 0.31
0.09, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 0.33
0.1, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 0.48
0.2, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 0.31
0.3, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 0.33
0.4, 49.45, 49.45, 100.00, 100.00, 100.00, 66.13, 0.36
0.5, 50.25, 49.75, 60.62, 59.90, 71.68, 54.60, 1.01
0.6, 50.25, 49.75, 60.62, 59.90, 71.68, 54.60, 0.99
0.7, 50.00, 49.44, 49.26, 49.27, 70.73, 49.30, 1.65
0.8, 49.79, 49.19, 46.75, 47.23, 71.18, 47.89, 1.79
0.9, 49.53, 48.92, 46.83, 47.82, 71.51, 47.80, 2.79
1, 49.90, 49.36, 51.32, 51.49, 70.86, 50.27, 3.55
5, 49.23, 49.10, 72.81, 73.84, 78.69, 58.60, 22.85
10, 49.97, 48.66, 21.23, 21.91, 81.76, 29.52, 44.14
15, 49.87, 49.51, 69.90, 69.73, 75.95, 57.92, 60.79
20, 49.97, 49.47, 54.70, 54.65, 70.99, 51.90, 71.54
25, 49.24, 48.82, 55.07, 56.47, 72.16, 51.71, 95.83
30, 50.20, 48.87, 15.42, 15.78, 86.04, 23.40, 95.40
35, 49.03, 48.78, 61.23, 62.90, 73.88, 54.25, 105.82
40, 50.19, 49.49, 35.62, 35.57, 73.55, 41.38, 112.56
45, 49.84, 49.16, 42.38, 42.87, 71.82, 45.47, 120.08
50, 50.11, 49.45, 40.01, 40.02, 72.11, 44.18, 135.60
55, 50.45, 49.81, 26.32, 25.94, 78.11, 34.40, 150.26
60, 50.62, 50.14, 24.61, 23.94, 79.10, 32.97, 172.78
65, 50.53, 49.96, 28.85, 28.27, 76.56, 36.53, 175.71
70, 50.52, 49.93, 28.38, 27.83, 76.84, 36.14, 185.33
75, 50.44, 49.81, 29.66, 29.23, 76.17, 37.14, 194.35
80, 50.60, 50.09, 27.90, 27.20, 77.06, 35.79, 203.08
85, 50.64, 50.16, 29.84, 29.00, 75.92, 37.37, 219.10
90, 50.62, 50.12, 27.59, 26.85, 77.23, 35.55, 282.00
95, 49.97, 49.16, 34.41, 34.81, 74.25, 40.44, 233.64
100, 50.50, 49.90, 28.14, 27.64, 76.99, 35.94, 268.33
