size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 0.00
0.02, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 0.01
0.03, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 0.01
0.04, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 0.02
0.05, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 0.02
0.06, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 0.03
0.07, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 0.05
0.08, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 0.06
0.09, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 0.07
0.1, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 0.09
0.2, 50.15, 50.34, 68.92, 68.63, 75.34, 58.14, 0.19
0.3, 50.15, 50.11, 97.28, 97.27, 97.31, 66.11, 0.29
0.4, 50.15, 50.11, 99.60, 99.60, 99.60, 66.63, 0.40
0.5, 50.15, 50.11, 99.60, 99.60, 99.60, 66.63, 0.53
0.6, 50.15, 50.11, 99.60, 99.60, 99.60, 66.63, 0.72
0.7, 50.15, 50.11, 99.60, 99.60, 99.60, 66.63, 0.98
0.8, 50.15, 50.11, 99.60, 99.60, 99.60, 66.63, 1.26
0.9, 50.15, 50.11, 99.60, 99.60, 99.60, 66.63, 1.62
1, 50.15, 50.11, 99.60, 99.60, 99.60, 66.63, 1.91
5, 50.15, 50.11, 99.60, 99.60, 99.60, 66.63, 38.66
10, 50.15, 50.76, 74.00, 73.41, 77.88, 60.17, 70.23
15, 50.15, 50.31, 91.10, 91.00, 91.43, 64.77, 87.94
20, 50.15, 50.36, 88.02, 87.87, 88.68, 64.02, 100.75
25, 50.15, 50.23, 92.16, 92.10, 92.43, 64.98, 107.15
30, 50.15, 50.21, 85.00, 84.89, 86.20, 63.08, 115.47
35, 50.15, 50.05, 89.36, 89.34, 89.97, 64.12, 124.73
40, 50.15, 49.93, 83.17, 83.21, 84.89, 62.36, 137.97
45, 50.15, 50.05, 89.45, 89.43, 90.05, 64.14, 148.05
50, 50.15, 50.03, 87.18, 87.17, 88.10, 63.53, 151.56
55, 50.15, 50.04, 89.23, 89.21, 89.86, 64.07, 154.64
60, 50.15, 50.14, 90.52, 90.47, 90.97, 64.48, 156.51
65, 50.15, 50.17, 90.52, 90.46, 90.95, 64.51, 157.66
70, 50.15, 50.14, 90.52, 90.47, 90.97, 64.48, 159.79
75, 50.15, 50.14, 90.52, 90.47, 90.97, 64.48, 160.90
80, 50.15, 50.10, 90.12, 90.08, 90.62, 64.35, 161.37
85, 50.15, 50.10, 90.12, 90.08, 90.62, 64.35, 163.28
90, 50.15, 49.91, 88.33, 88.37, 89.14, 63.74, 165.06
95, 50.15, 49.91, 89.09, 89.13, 89.79, 63.93, 166.75
100, 50.15, 49.86, 88.51, 88.57, 89.31, 63.74, 167.28
