size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.00
0.02, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.01
0.03, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.02
0.04, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.04
0.05, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.06
0.06, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.09
0.07, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.11
0.08, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.15
0.09, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.19
0.1, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.24
0.2, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 1.05
0.3, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 2.56
0.4, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 4.75
0.5, 50.02, 0.00, 0.00, 0.00, 100.00, 0.00, 7.76
0.6, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 11.55
0.7, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 16.15
0.8, 50.02, 0.00, 0.00, 0.00, 100.00, 0.00, 21.59
0.9, 50.02, 48.70, 9.57, 10.03, 90.98, 15.97, 25.07
1, 50.02, 48.62, 17.89, 18.72, 84.22, 26.11, 25.23
5, 50.02, 51.38, 32.50, 31.30, 74.40, 39.77, 60.21
10, 50.02, 51.07, 39.53, 38.51, 71.69, 44.52, 134.54
15, 50.02, 50.47, 42.99, 42.52, 71.13, 46.38, 161.44
20, 50.02, 51.06, 43.95, 42.91, 70.59, 47.19, 183.18
25, 50.02, 51.03, 44.38, 43.36, 70.53, 47.43, 205.14
30, 50.02, 50.79, 47.36, 46.57, 70.28, 48.96, 225.55
35, 50.02, 50.67, 46.58, 45.91, 70.44, 48.49, 238.01
40, 50.02, 50.49, 49.64, 49.15, 70.37, 50.01, 247.25
45, 50.02, 50.50, 50.07, 49.57, 70.36, 50.23, 258.05
50, 50.02, 50.37, 49.58, 49.22, 70.46, 49.92, 268.78
55, 50.02, 50.32, 46.80, 46.48, 70.65, 48.44, 281.12
60, 50.02, 50.47, 47.84, 47.38, 70.46, 49.07, 291.66
65, 50.02, 50.52, 48.46, 47.94, 70.39, 49.42, 302.54
70, 50.02, 50.34, 47.73, 47.40, 70.56, 48.95, 332.84
75, 50.02, 50.52, 47.89, 47.37, 70.42, 49.12, 331.13
80, 50.02, 50.45, 47.89, 47.44, 70.47, 49.09, 344.27
85, 50.02, 50.45, 49.75, 49.30, 70.40, 50.04, 347.10
90, 50.02, 50.34, 49.24, 48.89, 70.48, 49.73, 354.16
95, 50.02, 50.35, 47.71, 47.35, 70.55, 48.94, 366.91
100, 50.02, 50.46, 47.55, 47.09, 70.49, 48.91, 375.41
