size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 51.22, 0.00, 0.00, 0.00, 100.00, 0.00, 0.30
0.02, 51.22, 0.00, 0.00, 0.00, 100.00, 0.00, 0.30
0.03, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 0.29
0.04, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 0.31
0.05, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 0.31
0.06, 51.22, 0.00, 0.00, 0.00, 100.00, 0.00, 0.30
0.07, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 0.29
0.08, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 0.29
0.09, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 0.29
0.1, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 0.32
0.2, 51.22, 0.00, 0.00, 0.00, 100.00, 0.00, 0.30
0.3, 51.22, 0.00, 0.00, 0.00, 100.00, 0.00, 0.31
0.4, 48.78, 48.78, 100.00, 100.00, 100.00, 65.53, 0.32
0.5, 49.81, 48.81, 59.50, 59.42, 71.91, 53.58, 0.86
0.6, 49.81, 48.81, 59.50, 59.42, 71.91, 53.58, 0.98
0.7, 49.94, 48.83, 54.65, 54.54, 70.93, 51.52, 1.60
0.8, 49.61, 48.05, 40.60, 41.81, 72.63, 43.96, 1.74
0.9, 49.99, 48.23, 34.37, 35.14, 74.44, 40.09, 2.67
1, 49.81, 48.52, 47.47, 47.96, 71.13, 47.94, 2.48
5, 48.95, 48.56, 78.71, 79.39, 82.19, 60.02, 17.53
10, 50.63, 46.92, 9.26, 9.98, 91.28, 15.44, 37.65
15, 48.90, 48.58, 81.33, 81.98, 84.08, 60.78, 50.96
20, 50.90, 48.06, 8.16, 8.40, 92.22, 13.92, 66.62
25, 49.32, 48.36, 57.59, 58.57, 72.31, 52.52, 78.69
30, 51.01, 46.27, 2.68, 2.96, 97.37, 5.05, 94.14
35, 49.91, 47.73, 28.32, 29.53, 77.52, 35.50, 99.21
40, 50.97, 48.95, 12.13, 12.05, 88.69, 19.41, 112.56
45, 49.05, 48.36, 65.70, 66.81, 75.10, 55.66, 125.28
50, 49.53, 47.84, 38.42, 39.89, 73.37, 42.57, 139.78
55, 50.15, 48.21, 29.73, 30.41, 76.57, 36.73, 141.38
60, 50.08, 48.01, 28.38, 29.27, 77.36, 35.63, 155.40
65, 50.79, 49.02, 22.13, 21.92, 80.90, 30.45, 172.46
70, 50.39, 48.93, 39.03, 38.79, 72.26, 43.38, 183.41
75, 50.46, 48.86, 33.47, 33.36, 74.42, 39.68, 198.02
80, 50.36, 48.70, 33.04, 33.14, 74.71, 39.32, 207.47
85, 50.16, 48.54, 36.16, 36.52, 73.54, 41.40, 219.26
90, 50.60, 48.76, 25.01, 25.02, 79.06, 33.02, 225.74
95, 50.67, 48.86, 24.21, 24.13, 79.54, 32.33, 237.71
100, 50.47, 48.59, 26.52, 26.72, 78.19, 34.27, 247.85
